"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","url","categoryName"
"Opus Odontologia","5","78","R. Pedro Anderson, 526","Campinas","São Paulo","BR",,"+55 19 99521-3878","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Opus%20Odontologia&query_place_id=ChIJI2SUZFXHyJQRrs-eJErj-2M","Clínica odontológica"
"Dentista - Aura Odontologia 24h","4.8","33","R. Domício Pachêco e Silva, 1446","Campinas","São Paulo","BR",,"+55 19 98135-1766","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dentista%20-%20Aura%20Odontologia%2024h&query_place_id=ChIJ3XEhDDfJyJQRUxxrboyabXc","Clínica odontológica"
"Consultório Odontológico Dra. Lígia Ferrinho Pereira","5","7","Rua Francisco Duarte de Rezende, 169","Campinas","São Paulo","BR","https://www.facebook.com/odontovidacampinas/","+55 19 4141-3525","Cirurgião dentista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Consult%C3%B3rio%20Odontol%C3%B3gico%20Dra.%20L%C3%ADgia%20Ferrinho%20Pereira&query_place_id=ChIJ5S9AbvrOyJQRnu8ovuW--Wg","Cirurgião dentista"
"Dra. Silvia Satriuc - Odontologia","4.8","111","R. Frei José do Monte Carmelo, 552 - sala1","Campinas","São Paulo","BR","https://silviasatriuc.com.br/","+55 19 99813-8118","Dentista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dra.%20Silvia%20Satriuc%20-%20Odontologia&query_place_id=ChIJTRSiRf3PyJQRHDSPq0EQCcQ","Dentista"
"FINASI ODONTOLOGIA","4.5","4","R. Uruguaiana, 1086","Campinas","São Paulo","BR",,"+55 19 97100-3666","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=FINASI%20ODONTOLOGIA&query_place_id=ChIJ1U5jVTfPyJQRANd1g1HJvng","Clínica odontológica"
"Orto Cirúrgica Odontologia Especializada - CRO 26.083 SP","4.7","98","Rua Silvio Rizzardo, 282","Campinas","São Paulo","BR",,"+55 19 3269-7893","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Orto%20Cir%C3%BArgica%20Odontologia%20Especializada%20-%20CRO%2026.083%20SP&query_place_id=ChIJHWCslVjIyJQRdCy9YREEyYk","Clínica odontológica"
"Dra. Marcia Darros Odontologia","5","2","R. Álvaro Muller, 247 - Conjunto 1","Campinas","São Paulo","BR",,"+55 19 3233-3630","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dra.%20Marcia%20Darros%20Odontologia&query_place_id=ChIJxwacIrjJyJQR-Q13OxpC5D4","Clínica odontológica"
"Devitá Odontologia","4.7","15","R. Proença, 1184 - 2º Andar Sala 22","Campinas","São Paulo","BR","https://www.doctoralia.com.br/z/CgTmha","+55 19 98132-3127","Clínica odontológica","Periodontia e implantes dentários","Cirurgião dentista",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Devit%C3%A1%20Odontologia&query_place_id=ChIJXzZH8C_PyJQRvQet7h5z9F4","Clínica odontológica"
"Clínica de Odontologia UNIP Campinas","3.6","5","Av. Comendador Enzo Ferrari, 280","Campinas","São Paulo","BR","https://unip.br/universidade/locais_atendimento/odontologia/campinas.aspx","+55 19 3776-4000","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20de%20Odontologia%20UNIP%20Campinas&query_place_id=ChIJxXJQZhXPyJQRz6bzOXEEkbg","Clínica odontológica"
"Dra. Gabriella Rodrigues Rocha - Dentista","5","4","Av. Brasil, 1406","Campinas","São Paulo","BR","https://dragabriella.com/","+55 19 3190-3190","Dentista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dra.%20Gabriella%20Rodrigues%20Rocha%20-%20Dentista&query_place_id=ChIJ7f8g7X3JyJQR9qKOETypYnY","Dentista"
"Dr. Otávio Alberici - Cirurgião Dentista","5","67","R. Cel Joaquim José de Oliveira, n° 499 - Sala 3","Campinas","São Paulo","BR","https://sites.google.com/view/drotavioalberici","+55 19 99774-0205","Dentista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dr.%20Ot%C3%A1vio%20Alberici%20-%20Cirurgi%C3%A3o%20Dentista&query_place_id=ChIJ05CkBqLHyJQRKJ3yA24T06M","Dentista"
"CMO - Clínica Marciano Odontologia | Dentista para Adultos e Crianças","5","36","R. Amélia Bueno, 168B","Campinas","São Paulo","BR","https://www.instagram.com/clinicamarcianoodontologia","+55 19 99367-5046","Dentista","Cirurgião dentista","Odontopediatra","Clínica de odontopediatria","Serviço de clareamento dental",,,,,,"https://www.google.com/maps/search/?api=1&query=CMO%20-%20Cl%C3%ADnica%20Marciano%20Odontologia%20%7C%20Dentista%20para%20Adultos%20e%20Crian%C3%A7as&query_place_id=ChIJu2T_mifFyJQRlfsjz6upUh0","Dentista"
"Dr. Felipe Coppini","5","69","R. Dr. Sampaio Ferraz, 563","Campinas","São Paulo","BR","http://odontologiacoppini.com.br/","+55 19 98903-2830","Dentista","Dentista cosmético","Cirurgião dentista",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dr.%20Felipe%20Coppini&query_place_id=ChIJdaYwokrPyJQR4mEwKM5Q_Ww","Dentista"
"Dr. Guilherme Mancini - Cirurgião Dentista","5","10","R. Dr. Sales de Oliveira, 455","Campinas","São Paulo","BR","https://www.instagram.com/drguilhermemancini/","+55 19 99336-1222","Cirurgião dentista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dr.%20Guilherme%20Mancini%20-%20Cirurgi%C3%A3o%20Dentista&query_place_id=ChIJjTW4rhrJyJQRYWoxpFqUV_E","Cirurgião dentista"
"Dentista Dra. Vânia Cristina N. Horie","5","1","Av. Campos Sales, 354","Campinas","São Paulo","BR",,"+55 19 3232-0681","Dentista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dentista%20Dra.%20V%C3%A2nia%20Cristina%20N.%20Horie&query_place_id=ChIJb3g_zrbIyJQRYhMdl8C7UqI","Dentista"
"Antúnez de Mayolo Odontologia","5","32","R. Dr. Teodoro Langard, 580 - sala 6","Campinas","São Paulo","BR","https://www.antunezdemayooodonto.com.br/","+55 19 98804-7919","Dentista","Clínica odontológica","Cirurgião dentista",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Ant%C3%BAnez%20de%20Mayolo%20Odontologia&query_place_id=ChIJUUlMOtHFyJQRN77btaLZs3U","Dentista"
"Dra. Sandra Barbi - Periodontista em Campinas | Dentista em Campinas","5","44","Condomínio Hemisphere Norte Sul - R. Oriente, 55 - sala 404","Campinas","São Paulo","BR","https://drasandrabarbi.com.br/","+55 19 98870-4268","Periodontista","Periodontia e implantes dentários","Dentista",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dra.%20Sandra%20Barbi%20-%20Periodontista%20em%20Campinas%20%7C%20Dentista%20em%20Campinas&query_place_id=ChIJP2pbXjXPyJQRnUvcOi9AYOA","Periodontista"
"Dentista no Guanabara Campinas","5","2","R. Dr. Barbosa da Cunha, 754","Campinas","São Paulo","BR","https://dentista24horascampinas.com.br/google-meu-negocio/","+55 19 99409-5553","Dentista","Dentista cosmético","Clínica de implante dentário","Serviço dentário de emergência",,,,,,,"https://www.google.com/maps/search/?api=1&query=Dentista%20no%20Guanabara%20Campinas&query_place_id=ChIJ1X3pctjHyJQRJKOsIjWCsL0","Dentista"
"Dra. Daniele Padovani - Dentista em Campinas","5","36","Av. João Erbolato, 120","Campinas","São Paulo","BR","https://dradanielepadovani.com.br/lp/","+55 19 99335-5000","Dentista","Serviço de clareamento dental",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dra.%20Daniele%20Padovani%20-%20Dentista%20em%20Campinas&query_place_id=ChIJE88R58jHyJQRW_bGvJBLyTM","Dentista"
"Dra. Vanessa Gonçalves | Dentista Campinas Centro","5","28","Rua Barão de Jaguara, 1481 - sala 88","Campinas","São Paulo","BR",,"+55 19 99921-1103","Dentista","Cirurgião dentista","Ortodontista",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dra.%20Vanessa%20Gon%C3%A7alves%20%7C%20Dentista%20Campinas%20Centro&query_place_id=ChIJMe0eyLTJyJQR0kB2Hpw701Y","Dentista"
"Clinica Odontológica Sorriso Mania Campinas | Dentista","4","47","Av. Senador Saraiva, 526","Campinas","São Paulo","BR","https://clinicasorrisomania.com.br/","+55 19 3236-0774","Cirurgião dentista","Periodontia e implantes dentários","Endodontista","Ortodontista","Periodontista",,,,,,"https://www.google.com/maps/search/?api=1&query=Clinica%20Odontol%C3%B3gica%20Sorriso%20Mania%20Campinas%20%7C%20Dentista&query_place_id=ChIJXaW-R3XJyJQRVmLIi1c5gdg","Cirurgião dentista"
"Dentista Dra. Josiane Martin | Invisalign em Campinas","5","20","R. José Paulino, 235 - Sala 1702","Campinas","São Paulo","BR","https://drajosianemartin.com.br/","+55 19 98155-8929","Ortodontista","Dentista","Cirurgião dentista","Serviço de clareamento dental",,,,,,,"https://www.google.com/maps/search/?api=1&query=Dentista%20Dra.%20Josiane%20Martin%20%7C%20Invisalign%20em%20Campinas&query_place_id=ChIJZ3sLBQTPyJQR8fTlFs-6Ijk","Ortodontista"
"Dra Celina Almendra | Dentista especialista em Canal e Ortodontia","5","15","Av. Luíz Smânio, 780","Campinas","São Paulo","BR",,"+55 19 98820-8800","Dentista","Endodontista","Ortodontista",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dra%20Celina%20Almendra%20%7C%20Dentista%20especialista%20em%20Canal%20e%20Ortodontia&query_place_id=ChIJOTxzhsTFyJQReClWdPhITTQ","Dentista"
"Dr. Matheus Jacomassi - Dentista em Campinas","4.9","50","Rua Barão de Jaguara, 655","Campinas","São Paulo","BR","https://drmatheusjacomassi.com/","+55 19 3233-4558","Dentista","Clínica odontológica",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dr.%20Matheus%20Jacomassi%20-%20Dentista%20em%20Campinas&query_place_id=ChIJ00mafhPPyJQRfe96jxkb74U","Dentista"
"Dentista Dra. Kamille Vieira - Nova Europa","5","15","Av. Santa Bárbara do Rio Pardo","Campinas","São Paulo","BR",,"+55 16 99625-7573","Dentista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dentista%20Dra.%20Kamille%20Vieira%20-%20Nova%20Europa&query_place_id=ChIJJT7ACDfPyJQRUwVqmL38ySM","Dentista"
"Dra. Julia Hoss | Dentista","5","14","R. Dr. Barbosa da Cunha, 754","Campinas","São Paulo","BR","https://www.drajuliahoss.com/","+55 19 99425-6232","Dentista","Clínica odontológica","Clínica de implante dentário","Cirurgião dentista",,,,,,,"https://www.google.com/maps/search/?api=1&query=Dra.%20Julia%20Hoss%20%7C%20Dentista&query_place_id=ChIJbwj2R8PJyJQR1cZ9A1tphLw","Dentista"
"Sorriso de Campinas","5","807","Rua 13 de Maio, 416","Campinas","São Paulo","BR","http://www.sorrisodecampinas.com/","+55 19 3232-2555","Dentista","Cirurgião dentista",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sorriso%20de%20Campinas&query_place_id=ChIJ0SsrCG3ytZQRK-zAJwVf0B0","Dentista"
"Oral Corp - Clinicas Odontológicas (Unidade 1)","4.2","707","Av. Francisco Glicério, 669","Campinas","São Paulo","BR","http://www.oralcorp.com.br/","+55 19 3305-5555","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Oral%20Corp%20-%20Clinicas%20Odontol%C3%B3gicas%20(Unidade%201)&query_place_id=ChIJ96uSq0rPyJQRvbMQ8WZvEBc","Clínica odontológica"
"Clínica Odontológica Sorriso Mania Campinas | Dentista em Campinas","4.8","77","R. Álvares Machado, 938","Campinas","São Paulo","BR","https://clinicasorrisomania.com.br/","+55 19 99976-0036","Dentista","Clínica odontológica","Periodontia e implantes dentários","Radiologia odontológica","Centro de cuidados com dentaduras","Endodontista","Ortodontista","Odontopediatra",,,"https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Odontol%C3%B3gica%20Sorriso%20Mania%20Campinas%20%7C%20Dentista%20em%20Campinas&query_place_id=ChIJHasS2aLJyJQRgp8q6pZPULM","Dentista"
"Levare Odontologia - Dentista Campinas","4.9","81","R. Vital Brasil, 63","Campinas","São Paulo","BR","https://levareodontologia.com.br/","+55 19 99385-1155","Dentista","Clínica odontológica","Endodontista","Cirurgião dentista",,,,,,,"https://www.google.com/maps/search/?api=1&query=Levare%20Odontologia%20-%20Dentista%20Campinas&query_place_id=ChIJNVKgepXHyJQRKZpUqt-ZVME","Dentista"
"Odontologia Almeida Martins","5","29","Av. Engenheiro Augusto Figueiredo, 1247","Campinas","São Paulo","BR",,"+55 19 98434-9361","Clínica odontológica","Periodontia e implantes dentários","Ortodontista",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Odontologia%20Almeida%20Martins&query_place_id=ChIJDWLfYu7OyJQR0Y3yxNnaAN8","Clínica odontológica"
"Dentista Lilian Taine Cirurgiã Dentista CRO 136094","5","31","R. dos Guainumbis, 574","Campinas","São Paulo","BR",,"+55 19 99664-4020","Dentista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dentista%20Lilian%20Taine%20Cirurgi%C3%A3%20Dentista%20CRO%20136094&query_place_id=ChIJfydifaPHyJQRzwMJWNjUwIg","Dentista"
"Dr. Gustavo Quesada | Dentista Em Campinas - SP","5","19","Rua Barão de Jaguara, 655","Campinas","São Paulo","BR",,"+55 19 98124-6011","Dentista","Clínica odontológica","Periodontia e implantes dentários","Cirurgião dentista","Serviço de clareamento dental",,,,,,"https://www.google.com/maps/search/?api=1&query=Dr.%20Gustavo%20Quesada%20%7C%20Dentista%20Em%20Campinas%20-%20SP&query_place_id=ChIJ3yay92THyJQR0zLUSNhWzqs","Dentista"
"Dr Brenno Brandão - Dentista Campinas","5","5","R. Itália, 603","Campinas","São Paulo","BR","https://api.whatsapp.com/send/?phone=5519996604304&text=Ol%C3%A1,+vim+pelo+Google+e+gostaria+de+cuidar+da+minha+sa%C3%BAde+bucal&type=phone_number&app_absent=0","+55 19 99660-4304","Dentista","Clínica odontológica","Cirurgião dentista",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dr%20Brenno%20Brand%C3%A3o%20-%20Dentista%20Campinas&query_place_id=ChIJETSxTp3HyJQR-gGcaVTdNMo","Dentista"
"Gabriela Martelli Cirurgiã Dentista","5","18","R. Mogi Guaçu, 403","Campinas","São Paulo","BR","http://www.gabrielamartelli.com.br/canal","+55 19 99710-1155","Cirurgião dentista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Gabriela%20Martelli%20Cirurgi%C3%A3%20Dentista&query_place_id=ChIJR-Y5-T7PyJQRaNpFCr6csDo","Cirurgião dentista"
"Dr Guilherme Bezerra - Dentista","5","19","Av. Francisco José de Camargo Andrade, 407 - Sala 1","Campinas","São Paulo","BR","https://drguilhermebezerradentista.base44.app/","+55 19 99622-3816","Cirurgião dentista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dr%20Guilherme%20Bezerra%20-%20Dentista&query_place_id=ChIJ76GQjkW290cRnr6Vkxt4leo","Cirurgião dentista"
"Dentista - Consultório Doutora Ruthnéia C. Louzada",,,"Av. Ruy Rodriguez, 1392","Campinas","São Paulo","BR","http://www.facebook.com/viasorriso","+55 19 3029-9767","Cirurgião dentista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dentista%20-%20Consult%C3%B3rio%20Doutora%20Ruthn%C3%A9ia%20C.%20Louzada&query_place_id=ChIJDQk6qE3IyJQRIkT7SoSSlDM","Cirurgião dentista"
"Dra. Tarsilla Prestes - Clínica RW Odontologia | Dentista","5","23","R. Cônego Nery, 477","Campinas","São Paulo","BR","https://wa.me/5519992144772/?text=Ol%C3%A1!+vi+voc%C3%AAs+no+Google+e+quero+mais+informa%C3%A7%C3%B5es+sobre+a+cl%C3%ADnica!","+55 19 99214-4772","Dentista","Clínica odontológica","Periodontia e implantes dentários","Ortodontista","Odontopediatra",,,,,,"https://www.google.com/maps/search/?api=1&query=Dra.%20Tarsilla%20Prestes%20-%20Cl%C3%ADnica%20RW%20Odontologia%20%7C%20Dentista&query_place_id=ChIJr0OoiJ3HyJQRjljorwo_rPw","Dentista"
"Dentista Dra. Camille Marques","5","20","R. Jorge de Figueiredo Corrêa, 1323","Campinas","São Paulo","BR",,"+55 19 98852-2061","Dentista","Cirurgião dentista","Ortodontista",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dentista%20Dra.%20Camille%20Marques&query_place_id=ChIJM5gwiK7FyJQRpx6kHTREpUQ","Dentista"
"Dra Malu Franco Odondologia | Dentista em Campinas","5","44","Av. José de Sousa Campos, 1073 - Sala 1109","Campinas","São Paulo","BR","http://www.dramalufranco.com.br/","+55 19 97412-8711","Dentista","Clínica odontológica","Clínica de implante dentário","Ortodontista","Periodontista",,,,,,"https://www.google.com/maps/search/?api=1&query=Dra%20Malu%20Franco%20Odondologia%20%7C%20Dentista%20em%20Campinas&query_place_id=ChIJUzxvJU7PyJQR-WVIZVFIN5Y","Dentista"
"Dra. Jaqueline Fulan Ribeiro - Dentista","5","24","R. Dr. Barros Monteiro, 261","Campinas","São Paulo","BR",,"+55 19 99185-6021","Dentista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dra.%20Jaqueline%20Fulan%20Ribeiro%20-%20Dentista&query_place_id=ChIJG02vGgzHyJQRyyetweLBwZs","Dentista"
"Dentista/Consultório Odontológico Dra Marcelle Chavão","5","3","Av. Barão de Itapura, 1518 - sala 907","Campinas","São Paulo","BR","https://dramarcellechavao.com.br/","+55 19 99291-0352","Dentista","Clínica odontológica","Periodontia e implantes dentários","Clínica de implante dentário","Cirurgião dentista","Ortodontista",,,,,"https://www.google.com/maps/search/?api=1&query=Dentista%2FConsult%C3%B3rio%20Odontol%C3%B3gico%20Dra%20Marcelle%20Chav%C3%A3o&query_place_id=ChIJ59F4-yPJyJQRyL_04Gqplxk","Dentista"
"Dra. Mariana Gorayb | Odontologia infantil, dentista oncologista, laserterapia e tratamento para maxilares.","5","51","Av: Andrade Neves, 2412 - sala 53","Campinas","São Paulo","BR",,"+55 19 98759-7777","Odontopediatra","Clínica odontológica","Dentista","Endodontista","Ortodontista",,,,,,"https://www.google.com/maps/search/?api=1&query=Dra.%20Mariana%20Gorayb%20%7C%20Odontologia%20infantil%2C%20dentista%20oncologista%2C%20laserterapia%20e%20tratamento%20para%20maxilares.&query_place_id=ChIJk_tpcW7HyJQRIl_VvEEMIXA","Odontopediatra"
"Dentista Dra Thaís Lopes do Lago - Invisalign Doctor","5","42","R. Camargo Paes, 274","Campinas","São Paulo","BR","https://megalink.click/dentista-dra-thais-lopes-do-lago/","+55 19 98151-9452","Dentista","Escritório da empresa","Clínica odontológica","Ortodontista","Odontopediatra","Serviço de clareamento dental",,,,,"https://www.google.com/maps/search/?api=1&query=Dentista%20Dra%20Tha%C3%ADs%20Lopes%20do%20Lago%20-%20Invisalign%20Doctor&query_place_id=ChIJFyXi_oLJyJQRgXcahRSA1Dw","Dentista"
"Dra. Laura Zanini - Cirurgiã Dentista","5","17","Av. Dr. Jesuíno Marcondes Machado, 2421","Campinas","São Paulo","BR",,"+55 16 98161-8218","Cirurgião dentista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dra.%20Laura%20Zanini%20-%20Cirurgi%C3%A3%20Dentista&query_place_id=ChIJ8d7ef4vPyJQR6KpeNrAcssw","Cirurgião dentista"
"Lumina dentista","5","4","Av. Jorge Tibiriçá, 1580","Campinas","São Paulo","BR",,"+55 19 3279-1420","Dentista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Lumina%20dentista&query_place_id=ChIJX4MivgfPyJQR4nK3SVQmAD0","Dentista"
"Martinelli Odontologia Especializada","4.9","58",,,,,,"(19) 99985-1595","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/place/Martinelli Odontologia Especializada/@-22.893969,-47.054235,14z/data=!3m1!4b1!4m9!3m8!5m2!4m1!1i2!8m2!3d-22.893969!4d-47.054235!16snull!17Bnull","Clínica odontológica"
"Odonthos Odontologia Integrada","4.9","89","R. Eduardo Lane, 36","Campinas","São Paulo","BR","http://www.odonthos.com.br/","+55 19 98124-8789","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Odonthos%20Odontologia%20Integrada&query_place_id=ChIJczw4JHPOyJQRA3Uk5JiCTEE","Clínica odontológica"
"Clínica Sorriu","5","115","Av. Baden Powell, 2026","Campinas","São Paulo","BR","https://clinicasorriu.com.br/","+55 19 99686-7771","Dentista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Sorriu&query_place_id=ChIJv3sqNzbPyJQRmT6LeJp4SBM","Dentista"
"Clínica Drª Ana Celidonio","5","58","Av. Dr. Heitor Penteado, 1770 - 1770","Campinas","São Paulo","BR","https://anacelidonio.com/","+55 19 97122-1613","Dentista","Dentista cosmético","Clínica odontológica","Endodontista","Cirurgião dentista","Ortodontista","Periodontista","Serviço de clareamento dental",,,"https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Dr%C2%AA%20Ana%20Celidonio&query_place_id=ChIJndlkljjPyJQR7dmCdRaAxtg","Dentista"
"Oral Corp - Clinicas Odontológicas (UNIDADE 2)","4.6","265","Av. Francisco Glicério, 669","Campinas","São Paulo","BR","https://oralcorp.com.br/","+55 19 3388-3128","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Oral%20Corp%20-%20Clinicas%20Odontol%C3%B3gicas%20(UNIDADE%202)&query_place_id=ChIJLTz00ujPyJQReF30KBJQ08k","Clínica odontológica"
"COS - Centro Odontológico Sousas - Implante Protocolo Em 12 Horas","4.1","51","Rua Barão Geraldo de Rezende, 282 - 1 andar cj 13","Campinas","São Paulo","BR","http://www.coscampinas.com.br/","+55 19 3232-8554","Dentista","Periodontia e implantes dentários","Clínica odontológica","Cirurgião dentista",,,,,,,"https://www.google.com/maps/search/?api=1&query=COS%20-%20Centro%20Odontol%C3%B3gico%20Sousas%20-%20Implante%20Protocolo%20Em%2012%20Horas&query_place_id=ChIJxbn5IBbQyJQRk_xAMp_ceRI","Dentista"
"Clínica Dentária Fernandes","4","37","Av. Dr. Arthur L. de Barros Jr., 310","Campinas","São Paulo","BR",,"+55 19 3227-1566","Dentista","Clínica odontológica","Periodontia e implantes dentários","Cirurgião dentista","Ortodontista",,,,,,"https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Dent%C3%A1ria%20Fernandes&query_place_id=ChIJ6aYV9fnIyJQRYwvcdaC1LOM","Dentista"
"Consultório Odontológico","4.8","39","Edifício Círcolo Médico - Rua Duque de Caxias, 780 - Sala 62","Campinas","São Paulo","BR",,"+55 19 3234-0083","Cirurgião dentista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Consult%C3%B3rio%20Odontol%C3%B3gico&query_place_id=ChIJN7ieZzbPyJQRBCtVp0Isl44","Cirurgião dentista"
"Asense Odontologia","5","504","Av. Esther Moretzshon Camargo, 1040","Campinas","São Paulo","BR","https://asenseodontologia.com/","+55 19 3326-1406","Dentista","Dentista cosmético","Clínica odontológica","Periodontia e implantes dentários","Cirurgião dentista","Ortodontista",,,,,"https://www.google.com/maps/search/?api=1&query=Asense%20Odontologia&query_place_id=ChIJnaCYKKPFyJQRpOwqBukting","Dentista"
"Clínica Inovatte Odontologia - Implante Dentário, Aparelho Ortodôntico e Invisalign","4.9","545","Av. Suaçuna, 723","Campinas","São Paulo","BR","https://inovatteodontologia.com.br/","+55 19 97600-4149","Dentista","Dentista cosmético","Clínica odontológica","Clínica de implante dentário","Ortodontista",,,,,,"https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Inovatte%20Odontologia%20-%20Implante%20Dent%C3%A1rio%2C%20Aparelho%20Ortod%C3%B4ntico%20e%20Invisalign&query_place_id=ChIJY5edA93JyJQRmP-Zdu-Rc0I","Dentista"
"Clínica Médica e Odontológica Meubelo","4.8","77","R. Leonice Aparecida Oliveira da Silva, 49","Campinas","São Paulo","BR","https://meubelo.com.br/","+55 19 97129-2220","Dentista","Médico",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20M%C3%A9dica%20e%20Odontol%C3%B3gica%20Meubelo&query_place_id=ChIJRd_OK4zLyJQRju0t90tJ-ZI","Dentista"
"Dra Mariana Mazzolani","4.9","56","Av. Dermival Bernardes Siqueira, 2904 - SL 2","Campinas","São Paulo","BR","http://amyoclinic.com.br/","+55 19 99109-1330","Dentista","Cirurgião dentista","Ortodontista",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dra%20Mariana%20Mazzolani&query_place_id=ChIJz8zYLVHPyJQROx_pM85acZo","Dentista"
"Soares & Faria Odontologia","5","161","Av. Arymana, 1431","Campinas","São Paulo","BR","https://www.facebook.com/soaresfariaa.odontologia","+55 19 99563-2393","Dentista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Soares%20%26%20Faria%20Odontologia&query_place_id=ChIJT0n1QEC3yJQR-OsaBcI4wOY","Dentista"
"Odontoclinic","4.9","447","Av. Suaçuna, 624","Campinas","São Paulo","BR","https://odontoclinicouroverde.com.br/","+55 19 3766-7001","Dentista","Clínica odontológica","Clínica de implante dentário","Ortodontista",,,,,,,"https://www.google.com/maps/search/?api=1&query=Odontoclinic&query_place_id=ChIJK-jqQ9nJyJQRnw3HZ2iVGSw","Dentista"
"Clinica Odontologica Arymana","5","41","Av. Arymana, 641","Campinas","São Paulo","BR",,"+55 19 99313-7304","Dentista","Clínica odontológica",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Clinica%20Odontologica%20Arymana&query_place_id=ChIJm_SBYSO2yJQRuJ1Ie61urLg","Dentista"
"Odonto Excellence","4.9","495","R. José Zancheta, 73","Campinas","São Paulo","BR",,"+55 19 99940-5084","Dentista","Clínica odontológica","Cirurgião dentista","Odontopediatra",,,,,,,"https://www.google.com/maps/search/?api=1&query=Odonto%20Excellence&query_place_id=ChIJWTLvlFq3yJQRA5KEjI09A6c","Dentista"
"Dra Vitória Prado Odontologia","5","243","Av. Itamarati, 457","Campinas","São Paulo","BR","https://www.instagram.com/dravitoriaprado/","+55 19 98945-5636","Dentista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dra%20Vit%C3%B3ria%20Prado%20Odontologia&query_place_id=ChIJw0Ib4J_JyJQR1p3M1sisb8M","Dentista"
"Elegance Sorriso","5","228","Av. Jacaúna, 1388","Campinas","São Paulo","BR","https://wa.me/5519996537758?text=Ol%C3%A1%2C%20vim%20pelo%20Google%20e%20gostaria%20de%20tirar%20d%C3%BAvidas.","+55 19 99653-7758","Clínica odontológica","Periodontia e implantes dentários","Clínica de implante dentário","Radiologia odontológica","Endodontista","Clínico geral","Ortodontista","Laboratório de prótese e órtese","Serviço de clareamento dental",,"https://www.google.com/maps/search/?api=1&query=Elegance%20Sorriso&query_place_id=ChIJS59RpMzJyJQRRKl_jIMvDC0","Clínica odontológica"
"Dra Camila Roberta","4.7","246","Av. Suaçuna, 666","Campinas","São Paulo","BR","https://wa.me/5519995541102","+55 19 3224-6258","Cirurgião dentista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dra%20Camila%20Roberta&query_place_id=ChIJ5X1bEN3JyJQRy2yrUsyp-pg","Cirurgião dentista"
